"","Time_Interval","number_of_pickups","wDay","bikes_pickups","Rain.x","hour","Rain.y","Rain"
"3277",2014-08-04 10:00:00,18,"weekday",40,0,"10:00",0,"0"
"3278",2014-08-04 10:15:00,22,"weekday",48,0,"10:15",0,"0"
"3279",2014-08-04 10:30:00,27,"weekday",41,0,"10:30",0,"0"
"3280",2014-08-04 10:45:00,19,"weekday",38,0,"10:45",0,"0"
"3281",2014-08-04 11:00:00,29,"weekday",49,0,"11:00",0,"0"
"3282",2014-08-04 11:15:00,16,"weekday",32,0,"11:15",0,"0"
"3283",2014-08-04 11:30:00,22,"weekday",56,0,"11:30",0,"0"
"3284",2014-08-04 11:45:00,18,"weekday",55,0,"11:45",0,"0"
"3285",2014-08-04 12:00:00,13,"weekday",47,0,"12:00",0,"0"
"3286",2014-08-04 12:15:00,24,"weekday",51,0,"12:15",0,"0"
"3287",2014-08-04 12:30:00,13,"weekday",42,0,"12:30",0,"0"
"3288",2014-08-04 12:45:00,19,"weekday",48,0,"12:45",0,"0"
"3289",2014-08-04 13:00:00,23,"weekday",60,0,"13:00",0,"0"
"3290",2014-08-04 13:15:00,21,"weekday",45,0,"13:15",0,"0"
"3291",2014-08-04 13:30:00,20,"weekday",44,0,"13:30",0,"0"
"3292",2014-08-04 13:45:00,10,"weekday",54,0,"13:45",0,"0"
"3293",2014-08-04 14:00:00,29,"weekday",43,0,"14:00",0,"0"
"3294",2014-08-04 14:15:00,28,"weekday",48,0,"14:15",0,"0"
"3295",2014-08-04 14:30:00,21,"weekday",61,0,"14:30",0,"0"
"3296",2014-08-04 14:45:00,29,"weekday",60,0,"14:45",0,"0"
"3297",2014-08-04 15:00:00,30,"weekday",57,0,"15:00",0,"0"
"3298",2014-08-04 15:15:00,33,"weekday",49,0,"15:15",0,"0"
"3299",2014-08-04 15:30:00,32,"weekday",61,0,"15:30",0,"0"
"3300",2014-08-04 15:45:00,36,"weekday",58,0,"15:45",0,"0"
"3301",2014-08-04 16:00:00,43,"weekday",69,0,"16:00",0,"0"
"3302",2014-08-04 16:15:00,30,"weekday",75,0,"16:15",0,"0"
"3303",2014-08-04 16:30:00,48,"weekday",94,0,"16:30",0,"0"
"3304",2014-08-04 16:45:00,42,"weekday",134,0,"16:45",0,"0"
"3305",2014-08-04 17:00:00,37,"weekday",183,0,"17:00",0,"0"
"3306",2014-08-04 17:15:00,36,"weekday",163,0,"17:15",0,"0"
"3307",2014-08-04 17:30:00,44,"weekday",189,0,"17:30",0,"0"
"3308",2014-08-04 17:45:00,47,"weekday",157,0,"17:45",0,"0"
"3309",2014-08-04 18:00:00,48,"weekday",198,0,"18:00",0,"0"
"3310",2014-08-04 18:15:00,43,"weekday",179,0,"18:15",0,"0"
"3311",2014-08-04 18:30:00,40,"weekday",173,0,"18:30",0,"0"
"3312",2014-08-04 18:45:00,43,"weekday",136,0,"18:45",0,"0"
"3313",2014-08-04 19:00:00,37,"weekday",131,0,"19:00",0,"0"
"3314",2014-08-04 19:15:00,33,"weekday",114,0,"19:15",0,"0"
"3315",2014-08-04 19:30:00,37,"weekday",93,0,"19:30",0,"0"
"3316",2014-08-04 19:45:00,37,"weekday",82,0,"19:45",0,"0"
"3317",2014-08-04 20:00:00,36,"weekday",64,0,"20:00",0,"0"
"3318",2014-08-04 20:15:00,36,"weekday",69,0,"20:15",0,"0"
"3319",2014-08-04 20:30:00,26,"weekday",64,0,"20:30",0,"0"
"3320",2014-08-04 20:45:00,32,"weekday",54,0,"20:45",0,"0"
"3321",2014-08-04 21:00:00,39,"weekday",42,0,"21:00",0,"0"
"3322",2014-08-04 21:15:00,20,"weekday",38,0,"21:15",0,"0"
"3323",2014-08-04 21:30:00,23,"weekday",41,0,"21:30",0,"0"
"3324",2014-08-04 21:45:00,17,"weekday",37,0,"21:45",0,"0"
"3325",2014-08-04 22:00:00,18,"weekday",32,0,"22:00",0,"0"
"3326",2014-08-04 22:15:00,11,"weekday",23,0,"22:15",0,"0"
"3327",2014-08-04 22:30:00,17,"weekday",16,0,"22:30",0,"0"
"3328",2014-08-04 22:45:00,15,"weekday",11,0,"22:45",0,"0"
"3329",2014-08-04 23:00:00,12,"weekday",14,0,"23:00",0,"0"
"3330",2014-08-04 23:15:00,11,"weekday",12,0,"23:15",0,"0"
"3331",2014-08-04 23:30:00,2,"weekday",12,0,"23:30",0,"0"
"3332",2014-08-04 23:45:00,9,"weekday",17,0,"23:45",0,"0"
"3333",2014-08-05 00:00:00,6,"weekday",12,0,"00:00",0,"0"
"3334",2014-08-05 00:15:00,9,"weekday",5,0,"00:15",0,"0"
"3335",2014-08-05 00:30:00,6,"weekday",2,0,"00:30",0,"0"
"3336",2014-08-05 00:45:00,1,"weekday",3,0,"00:45",0,"0"
"3337",2014-08-05 01:15:00,5,"weekday",1,1,"01:15",1,"1"
"3338",2014-08-05 01:30:00,3,"weekday",1,1,"01:30",1,"1"
"3339",2014-08-05 01:45:00,2,"weekday",47,1,"01:45",1,"1"
"3340",2014-08-05 02:15:00,1,"weekday",1,1,"02:15",1,"1"
"3341",2014-08-05 02:30:00,5,"weekday",2,1,"02:30",1,"1"
"3342",2014-08-05 02:45:00,4,"weekday",47,1,"02:45",1,"1"
"3343",2014-08-05 03:00:00,2,"weekday",2,1,"03:00",1,"1"
"3344",2014-08-05 03:15:00,3,"weekday",47,1,"03:15",1,"1"
"3345",2014-08-05 03:30:00,2,"weekday",47,1,"03:30",1,"1"
"3346",2014-08-05 03:45:00,3,"weekday",1,1,"03:45",1,"1"
"3347",2014-08-05 04:00:00,4,"weekday",47,1,"04:00",1,"1"
"3348",2014-08-05 04:15:00,8,"weekday",3,1,"04:15",1,"1"
"3349",2014-08-05 04:30:00,9,"weekday",2,1,"04:30",1,"1"
"3350",2014-08-05 04:45:00,3,"weekday",3,1,"04:45",1,"1"
"3351",2014-08-05 05:00:00,10,"weekday",1,1,"05:00",1,"1"
"3352",2014-08-05 05:15:00,11,"weekday",6,1,"05:15",1,"1"
"3353",2014-08-05 05:30:00,14,"weekday",3,1,"05:30",1,"1"
"3354",2014-08-05 05:45:00,15,"weekday",14,1,"05:45",1,"1"
"3355",2014-08-05 06:00:00,13,"weekday",13,0,"06:00",0,"0"
"3356",2014-08-05 06:15:00,22,"weekday",23,0,"06:15",0,"0"
"3357",2014-08-05 06:30:00,13,"weekday",28,0,"06:30",0,"0"
"3358",2014-08-05 06:45:00,22,"weekday",49,0,"06:45",0,"0"
"3359",2014-08-05 07:00:00,26,"weekday",38,0,"07:00",0,"0"
"3360",2014-08-05 07:15:00,18,"weekday",52,0,"07:15",0,"0"
"3361",2014-08-05 07:30:00,22,"weekday",59,0,"07:30",0,"0"
"3362",2014-08-05 07:45:00,19,"weekday",63,0,"07:45",0,"0"
"3363",2014-08-05 08:00:00,24,"weekday",75,0,"08:00",0,"0"
"3364",2014-08-05 08:15:00,30,"weekday",84,0,"08:15",0,"0"
"3365",2014-08-05 08:30:00,26,"weekday",92,0,"08:30",0,"0"
"3366",2014-08-05 08:45:00,21,"weekday",104,0,"08:45",0,"0"
"3367",2014-08-05 09:00:00,26,"weekday",91,0,"09:00",0,"0"
"3368",2014-08-05 09:15:00,19,"weekday",80,0,"09:15",0,"0"
"3369",2014-08-05 09:30:00,25,"weekday",66,0,"09:30",0,"0"
"3370",2014-08-05 09:45:00,22,"weekday",44,0,"09:45",0,"0"
"3371",2014-08-05 10:00:00,27,"weekday",36,0,"10:00",0,"0"
"3372",2014-08-05 10:15:00,32,"weekday",29,0,"10:15",0,"0"
"3373",2014-08-05 10:30:00,23,"weekday",30,0,"10:30",0,"0"
"3374",2014-08-05 10:45:00,23,"weekday",43,0,"10:45",0,"0"
"3375",2014-08-05 11:00:00,27,"weekday",31,0,"11:00",0,"0"
"3376",2014-08-05 11:15:00,25,"weekday",37,0,"11:15",0,"0"
"3377",2014-08-05 11:30:00,18,"weekday",49,0,"11:30",0,"0"
"3378",2014-08-05 11:45:00,26,"weekday",44,0,"11:45",0,"0"
"3379",2014-08-05 12:00:00,19,"weekday",46,0,"12:00",0,"0"
"3380",2014-08-05 12:15:00,25,"weekday",59,0,"12:15",0,"0"
"3381",2014-08-05 12:30:00,23,"weekday",49,0,"12:30",0,"0"
"3382",2014-08-05 12:45:00,20,"weekday",55,0,"12:45",0,"0"
"3383",2014-08-05 13:00:00,33,"weekday",61,0,"13:00",0,"0"
"3384",2014-08-05 13:15:00,28,"weekday",46,0,"13:15",0,"0"
"3385",2014-08-05 13:30:00,24,"weekday",46,0,"13:30",0,"0"
"3386",2014-08-05 13:45:00,22,"weekday",61,0,"13:45",0,"0"
"3387",2014-08-05 14:00:00,39,"weekday",63,0,"14:00",0,"0"
"3388",2014-08-05 14:15:00,29,"weekday",50,0,"14:15",0,"0"
"3389",2014-08-05 14:30:00,36,"weekday",71,0,"14:30",0,"0"
"3390",2014-08-05 14:45:00,39,"weekday",60,0,"14:45",0,"0"
"3391",2014-08-05 15:00:00,35,"weekday",54,0,"15:00",0,"0"
"3392",2014-08-05 15:15:00,36,"weekday",64,0,"15:15",0,"0"
"3393",2014-08-05 15:30:00,47,"weekday",65,0,"15:30",0,"0"
"3394",2014-08-05 15:45:00,49,"weekday",74,0,"15:45",0,"0"
"3395",2014-08-05 16:00:00,55,"weekday",68,0,"16:00",0,"0"
"3396",2014-08-05 16:15:00,54,"weekday",87,0,"16:15",0,"0"
"3397",2014-08-05 16:30:00,53,"weekday",77,0,"16:30",0,"0"
"3398",2014-08-05 16:45:00,60,"weekday",97,0,"16:45",0,"0"
"3399",2014-08-05 17:00:00,59,"weekday",166,0,"17:00",0,"0"
"3400",2014-08-05 17:15:00,60,"weekday",152,0,"17:15",0,"0"
"3401",2014-08-05 17:30:00,69,"weekday",196,0,"17:30",0,"0"
"3402",2014-08-05 17:45:00,62,"weekday",191,0,"17:45",0,"0"
"3403",2014-08-05 18:00:00,51,"weekday",193,0,"18:00",0,"0"
"3404",2014-08-05 18:15:00,65,"weekday",149,0,"18:15",0,"0"
"3405",2014-08-05 18:30:00,57,"weekday",142,0,"18:30",0,"0"
"3406",2014-08-05 18:45:00,58,"weekday",124,0,"18:45",0,"0"
"3407",2014-08-05 19:00:00,44,"weekday",133,0,"19:00",0,"0"
"3408",2014-08-05 19:15:00,49,"weekday",94,0,"19:15",0,"0"
"3409",2014-08-05 19:30:00,53,"weekday",99,0,"19:30",0,"0"
"3410",2014-08-05 19:45:00,47,"weekday",99,0,"19:45",0,"0"
"3411",2014-08-05 20:00:00,64,"weekday",84,0,"20:00",0,"0"
"3412",2014-08-05 20:15:00,41,"weekday",69,0,"20:15",0,"0"
"3413",2014-08-05 20:30:00,53,"weekday",64,0,"20:30",0,"0"
"3414",2014-08-05 20:45:00,40,"weekday",50,0,"20:45",0,"0"
"3415",2014-08-05 21:00:00,38,"weekday",47,0,"21:00",0,"0"
"3416",2014-08-05 21:15:00,31,"weekday",36,0,"21:15",0,"0"
"3417",2014-08-05 21:30:00,39,"weekday",51,0,"21:30",0,"0"
"3418",2014-08-05 21:45:00,36,"weekday",37,0,"21:45",0,"0"
"3419",2014-08-05 22:00:00,21,"weekday",38,0,"22:00",0,"0"
"3420",2014-08-05 22:15:00,26,"weekday",27,0,"22:15",0,"0"
"3421",2014-08-05 22:30:00,28,"weekday",22,0,"22:30",0,"0"
"3422",2014-08-05 22:45:00,32,"weekday",33,0,"22:45",0,"0"
"3423",2014-08-05 23:00:00,31,"weekday",23,0,"23:00",0,"0"
"3424",2014-08-05 23:15:00,13,"weekday",17,0,"23:15",0,"0"
"3425",2014-08-05 23:30:00,11,"weekday",18,0,"23:30",0,"0"
"3426",2014-08-05 23:45:00,13,"weekday",21,0,"23:45",0,"0"
"3427",2014-08-06 00:00:00,11,"weekday",13,1,"00:00",1,"1"
"3428",2014-08-06 00:15:00,5,"weekday",9,1,"00:15",1,"1"
"3429",2014-08-06 00:30:00,6,"weekday",8,1,"00:30",1,"1"
"3430",2014-08-06 00:45:00,5,"weekday",5,1,"00:45",1,"1"
"3431",2014-08-06 01:00:00,1,"weekday",7,1,"01:00",1,"1"
"3432",2014-08-06 01:15:00,4,"weekday",4,1,"01:15",1,"1"
"3433",2014-08-06 01:30:00,4,"weekday",1,1,"01:30",1,"1"
"3434",2014-08-06 01:45:00,2,"weekday",2,1,"01:45",1,"1"
"3435",2014-08-06 02:00:00,5,"weekday",4,0,"02:00",0,"0"
"3436",2014-08-06 02:15:00,1,"weekday",1,0,"02:15",0,"0"
"3437",2014-08-06 02:30:00,1,"weekday",3,0,"02:30",0,"0"
"3438",2014-08-06 02:45:00,4,"weekday",2,0,"02:45",0,"0"
"3439",2014-08-06 03:00:00,3,"weekday",3,0,"03:00",0,"0"
"3440",2014-08-06 03:15:00,3,"weekday",47,0,"03:15",0,"0"
"3441",2014-08-06 03:30:00,7,"weekday",1,0,"03:30",0,"0"
"3442",2014-08-06 03:45:00,7,"weekday",47,0,"03:45",0,"0"
"3443",2014-08-06 04:00:00,9,"weekday",3,0,"04:00",0,"0"
"3444",2014-08-06 04:15:00,4,"weekday",2,0,"04:15",0,"0"
"3445",2014-08-06 04:30:00,13,"weekday",47,0,"04:30",0,"0"
"3446",2014-08-06 04:45:00,5,"weekday",47,0,"04:45",0,"0"
"3447",2014-08-06 05:00:00,6,"weekday",2,0,"05:00",0,"0"
"3448",2014-08-06 05:15:00,17,"weekday",4,0,"05:15",0,"0"
"3449",2014-08-06 05:30:00,18,"weekday",4,0,"05:30",0,"0"
"3450",2014-08-06 05:45:00,13,"weekday",7,0,"05:45",0,"0"
"3451",2014-08-06 06:00:00,25,"weekday",17,0,"06:00",0,"0"
"3452",2014-08-06 06:15:00,27,"weekday",22,0,"06:15",0,"0"
"3453",2014-08-06 06:30:00,21,"weekday",36,0,"06:30",0,"0"
"3454",2014-08-06 06:45:00,23,"weekday",41,0,"06:45",0,"0"
"3455",2014-08-06 07:00:00,29,"weekday",42,0,"07:00",0,"0"
"3456",2014-08-06 07:15:00,25,"weekday",54,0,"07:15",0,"0"
"3457",2014-08-06 07:30:00,27,"weekday",56,0,"07:30",0,"0"
"3458",2014-08-06 07:45:00,31,"weekday",62,0,"07:45",0,"0"
"3459",2014-08-06 08:00:00,23,"weekday",85,0,"08:00",0,"0"
"3460",2014-08-06 08:15:00,22,"weekday",83,0,"08:15",0,"0"
"3461",2014-08-06 08:30:00,36,"weekday",93,0,"08:30",0,"0"
"3462",2014-08-06 08:45:00,22,"weekday",115,0,"08:45",0,"0"
"3463",2014-08-06 09:00:00,31,"weekday",92,0,"09:00",0,"0"
"3464",2014-08-06 09:15:00,27,"weekday",81,0,"09:15",0,"0"
"3465",2014-08-06 09:30:00,19,"weekday",52,0,"09:30",0,"0"
"3466",2014-08-06 09:45:00,21,"weekday",49,0,"09:45",0,"0"
"3467",2014-08-06 10:00:00,24,"weekday",43,0,"10:00",0,"0"
"3468",2014-08-06 10:15:00,30,"weekday",39,0,"10:15",0,"0"
"3469",2014-08-06 10:30:00,20,"weekday",32,0,"10:30",0,"0"
"3470",2014-08-06 10:45:00,26,"weekday",30,0,"10:45",0,"0"
"3471",2014-08-06 11:00:00,34,"weekday",26,0,"11:00",0,"0"
"3472",2014-08-06 11:15:00,30,"weekday",38,0,"11:15",0,"0"
"3473",2014-08-06 11:30:00,30,"weekday",48,0,"11:30",0,"0"
"3474",2014-08-06 11:45:00,22,"weekday",56,0,"11:45",0,"0"
"3475",2014-08-06 12:00:00,35,"weekday",45,0,"12:00",0,"0"
"3476",2014-08-06 12:15:00,25,"weekday",48,0,"12:15",0,"0"
"3477",2014-08-06 12:30:00,24,"weekday",38,0,"12:30",0,"0"
"3478",2014-08-06 12:45:00,28,"weekday",51,0,"12:45",0,"0"
"3479",2014-08-06 13:00:00,35,"weekday",45,0,"13:00",0,"0"
"3480",2014-08-06 13:15:00,29,"weekday",42,0,"13:15",0,"0"
"3481",2014-08-06 13:30:00,31,"weekday",42,0,"13:30",0,"0"
"3482",2014-08-06 13:45:00,33,"weekday",34,0,"13:45",0,"0"
"3483",2014-08-06 14:00:00,25,"weekday",40,0,"14:00",0,"0"
"3484",2014-08-06 14:15:00,30,"weekday",53,0,"14:15",0,"0"
"3485",2014-08-06 14:30:00,42,"weekday",41,0,"14:30",0,"0"
"3486",2014-08-06 14:45:00,31,"weekday",40,0,"14:45",0,"0"
"3487",2014-08-06 15:00:00,31,"weekday",41,0,"15:00",0,"0"
"3488",2014-08-06 15:15:00,39,"weekday",38,0,"15:15",0,"0"
"3489",2014-08-06 15:30:00,50,"weekday",52,0,"15:30",0,"0"
"3490",2014-08-06 15:45:00,53,"weekday",49,0,"15:45",0,"0"
"3491",2014-08-06 16:00:00,46,"weekday",79,0,"16:00",0,"0"
"3492",2014-08-06 16:15:00,48,"weekday",87,0,"16:15",0,"0"
"3493",2014-08-06 16:30:00,54,"weekday",93,0,"16:30",0,"0"
"3494",2014-08-06 16:45:00,59,"weekday",90,0,"16:45",0,"0"
"3495",2014-08-06 17:00:00,62,"weekday",162,0,"17:00",0,"0"
"3496",2014-08-06 17:15:00,72,"weekday",181,0,"17:15",0,"0"
"3497",2014-08-06 17:30:00,61,"weekday",173,0,"17:30",0,"0"
"3498",2014-08-06 17:45:00,59,"weekday",158,0,"17:45",0,"0"
"3499",2014-08-06 18:00:00,53,"weekday",149,0,"18:00",0,"0"
"3500",2014-08-06 18:15:00,64,"weekday",179,0,"18:15",0,"0"
"3501",2014-08-06 18:30:00,52,"weekday",144,0,"18:30",0,"0"
"3502",2014-08-06 18:45:00,56,"weekday",121,0,"18:45",0,"0"
"3503",2014-08-06 19:00:00,52,"weekday",114,0,"19:00",0,"0"
"3504",2014-08-06 19:15:00,64,"weekday",116,0,"19:15",0,"0"
"3505",2014-08-06 19:30:00,46,"weekday",117,0,"19:30",0,"0"
"3506",2014-08-06 19:45:00,55,"weekday",89,0,"19:45",0,"0"
"3507",2014-08-06 20:00:00,44,"weekday",67,0,"20:00",0,"0"
"3508",2014-08-06 20:15:00,41,"weekday",72,0,"20:15",0,"0"
"3509",2014-08-06 20:30:00,49,"weekday",57,0,"20:30",0,"0"
"3510",2014-08-06 20:45:00,40,"weekday",49,0,"20:45",0,"0"
"3511",2014-08-06 21:00:00,51,"weekday",53,0,"21:00",0,"0"
"3512",2014-08-06 21:15:00,59,"weekday",48,0,"21:15",0,"0"
"3513",2014-08-06 21:30:00,46,"weekday",52,0,"21:30",0,"0"
"3514",2014-08-06 21:45:00,40,"weekday",35,0,"21:45",0,"0"
"3515",2014-08-06 22:00:00,33,"weekday",37,0,"22:00",0,"0"
"3516",2014-08-06 22:15:00,29,"weekday",38,0,"22:15",0,"0"
"3517",2014-08-06 22:30:00,39,"weekday",38,0,"22:30",0,"0"
"3518",2014-08-06 22:45:00,31,"weekday",17,0,"22:45",0,"0"
"3519",2014-08-06 23:00:00,27,"weekday",30,0,"23:00",0,"0"
"3520",2014-08-06 23:15:00,25,"weekday",22,0,"23:15",0,"0"
"3521",2014-08-06 23:30:00,22,"weekday",19,0,"23:30",0,"0"
"3522",2014-08-06 23:45:00,20,"weekday",21,0,"23:45",0,"0"
"3523",2014-08-07 00:00:00,8,"weekday",16,0,"00:00",0,"0"
"3524",2014-08-07 00:15:00,11,"weekday",4,0,"00:15",0,"0"
"3525",2014-08-07 00:30:00,7,"weekday",10,0,"00:30",0,"0"
"3526",2014-08-07 00:45:00,5,"weekday",1,0,"00:45",0,"0"
"3527",2014-08-07 01:00:00,6,"weekday",7,0,"01:00",0,"0"
"3528",2014-08-07 01:15:00,5,"weekday",5,0,"01:15",0,"0"
"3529",2014-08-07 01:30:00,5,"weekday",9,0,"01:30",0,"0"
"3530",2014-08-07 01:45:00,2,"weekday",47,0,"01:45",0,"0"
"3531",2014-08-07 02:00:00,3,"weekday",47,0,"02:00",0,"0"
"3532",2014-08-07 02:15:00,5,"weekday",1,0,"02:15",0,"0"
"3533",2014-08-07 02:30:00,2,"weekday",1,0,"02:30",0,"0"
"3534",2014-08-07 02:45:00,4,"weekday",2,0,"02:45",0,"0"
"3535",2014-08-07 03:00:00,5,"weekday",47,0,"03:00",0,"0"
"3536",2014-08-07 03:15:00,5,"weekday",47,0,"03:15",0,"0"
"3537",2014-08-07 03:30:00,6,"weekday",47,0,"03:30",0,"0"
"3538",2014-08-07 03:45:00,3,"weekday",47,0,"03:45",0,"0"
"3539",2014-08-07 04:00:00,5,"weekday",1,0,"04:00",0,"0"
"3540",2014-08-07 04:15:00,12,"weekday",47,0,"04:15",0,"0"
"3541",2014-08-07 04:30:00,10,"weekday",2,0,"04:30",0,"0"
"3542",2014-08-07 04:45:00,8,"weekday",2,0,"04:45",0,"0"
"3543",2014-08-07 05:00:00,9,"weekday",3,0,"05:00",0,"0"
"3544",2014-08-07 05:15:00,15,"weekday",3,0,"05:15",0,"0"
"3545",2014-08-07 05:30:00,18,"weekday",4,0,"05:30",0,"0"
"3546",2014-08-07 05:45:00,14,"weekday",9,0,"05:45",0,"0"
"3547",2014-08-07 06:00:00,23,"weekday",14,0,"06:00",0,"0"
"3548",2014-08-07 06:15:00,24,"weekday",24,0,"06:15",0,"0"
"3549",2014-08-07 06:30:00,21,"weekday",28,0,"06:30",0,"0"
"3550",2014-08-07 06:45:00,26,"weekday",38,0,"06:45",0,"0"
"3551",2014-08-07 07:00:00,24,"weekday",48,0,"07:00",0,"0"
"3552",2014-08-07 07:15:00,28,"weekday",52,0,"07:15",0,"0"
"3553",2014-08-07 07:30:00,29,"weekday",60,0,"07:30",0,"0"
"3554",2014-08-07 07:45:00,22,"weekday",67,0,"07:45",0,"0"
"3555",2014-08-07 08:00:00,28,"weekday",84,0,"08:00",0,"0"
"3556",2014-08-07 08:15:00,30,"weekday",87,0,"08:15",0,"0"
"3557",2014-08-07 08:30:00,29,"weekday",99,0,"08:30",0,"0"
"3558",2014-08-07 08:45:00,20,"weekday",112,0,"08:45",0,"0"
"3559",2014-08-07 09:00:00,21,"weekday",98,0,"09:00",0,"0"
"3560",2014-08-07 09:15:00,34,"weekday",66,0,"09:15",0,"0"
"3561",2014-08-07 09:30:00,29,"weekday",59,0,"09:30",0,"0"
"3562",2014-08-07 09:45:00,24,"weekday",50,0,"09:45",0,"0"
"3563",2014-08-07 10:00:00,33,"weekday",38,0,"10:00",0,"0"
"3564",2014-08-07 10:15:00,26,"weekday",42,0,"10:15",0,"0"
"3565",2014-08-07 10:30:00,29,"weekday",33,0,"10:30",0,"0"
"3566",2014-08-07 10:45:00,24,"weekday",45,0,"10:45",0,"0"
"3567",2014-08-07 11:00:00,20,"weekday",42,0,"11:00",0,"0"
"3568",2014-08-07 11:15:00,38,"weekday",38,0,"11:15",0,"0"
"3569",2014-08-07 11:30:00,36,"weekday",35,0,"11:30",0,"0"
"3570",2014-08-07 11:45:00,23,"weekday",49,0,"11:45",0,"0"
"3571",2014-08-07 12:00:00,30,"weekday",51,0,"12:00",0,"0"
"3572",2014-08-07 12:15:00,23,"weekday",47,0,"12:15",0,"0"
"3573",2014-08-07 12:30:00,21,"weekday",72,0,"12:30",0,"0"
"3574",2014-08-07 12:45:00,28,"weekday",59,0,"12:45",0,"0"
"3575",2014-08-07 13:00:00,29,"weekday",49,0,"13:00",0,"0"
"3576",2014-08-07 13:15:00,30,"weekday",51,0,"13:15",0,"0"
"3577",2014-08-07 13:30:00,28,"weekday",79,0,"13:30",0,"0"
"3578",2014-08-07 13:45:00,29,"weekday",50,0,"13:45",0,"0"
"3579",2014-08-07 14:00:00,48,"weekday",58,0,"14:00",0,"0"
"3580",2014-08-07 14:15:00,36,"weekday",58,0,"14:15",0,"0"
"3581",2014-08-07 14:30:00,31,"weekday",54,0,"14:30",0,"0"
"3582",2014-08-07 14:45:00,45,"weekday",61,0,"14:45",0,"0"
"3583",2014-08-07 15:00:00,44,"weekday",58,0,"15:00",0,"0"
"3584",2014-08-07 15:15:00,51,"weekday",58,0,"15:15",0,"0"
"3585",2014-08-07 15:30:00,55,"weekday",57,0,"15:30",0,"0"
"3586",2014-08-07 15:45:00,58,"weekday",77,0,"15:45",0,"0"
"3587",2014-08-07 16:00:00,63,"weekday",82,0,"16:00",0,"0"
"3588",2014-08-07 16:15:00,57,"weekday",75,0,"16:15",0,"0"
"3589",2014-08-07 16:30:00,48,"weekday",90,0,"16:30",0,"0"
"3590",2014-08-07 16:45:00,62,"weekday",127,0,"16:45",0,"0"
"3591",2014-08-07 17:00:00,63,"weekday",168,0,"17:00",0,"0"
"3592",2014-08-07 17:15:00,77,"weekday",184,0,"17:15",0,"0"
"3593",2014-08-07 17:30:00,68,"weekday",176,0,"17:30",0,"0"
"3594",2014-08-07 17:45:00,70,"weekday",166,0,"17:45",0,"0"
"3595",2014-08-07 18:00:00,56,"weekday",181,0,"18:00",0,"0"
"3596",2014-08-07 18:15:00,60,"weekday",194,0,"18:15",0,"0"
"3597",2014-08-07 18:30:00,55,"weekday",159,0,"18:30",0,"0"
"3598",2014-08-07 18:45:00,75,"weekday",148,0,"18:45",0,"0"
"3599",2014-08-07 19:00:00,66,"weekday",114,0,"19:00",0,"0"
"3600",2014-08-07 19:15:00,62,"weekday",99,0,"19:15",0,"0"
"3601",2014-08-07 19:30:00,74,"weekday",106,0,"19:30",0,"0"
"3602",2014-08-07 19:45:00,77,"weekday",78,0,"19:45",0,"0"
"3603",2014-08-07 20:00:00,62,"weekday",88,0,"20:00",0,"0"
"3604",2014-08-07 20:15:00,68,"weekday",64,0,"20:15",0,"0"
"3605",2014-08-07 20:30:00,61,"weekday",55,0,"20:30",0,"0"
"3606",2014-08-07 20:45:00,63,"weekday",69,0,"20:45",0,"0"
"3607",2014-08-07 21:00:00,57,"weekday",55,0,"21:00",0,"0"
"3608",2014-08-07 21:15:00,58,"weekday",41,0,"21:15",0,"0"
"3609",2014-08-07 21:30:00,62,"weekday",35,0,"21:30",0,"0"
"3610",2014-08-07 21:45:00,58,"weekday",30,0,"21:45",0,"0"
"3611",2014-08-07 22:00:00,48,"weekday",42,0,"22:00",0,"0"
"3612",2014-08-07 22:15:00,45,"weekday",24,0,"22:15",0,"0"
"3613",2014-08-07 22:30:00,64,"weekday",36,0,"22:30",0,"0"
"3614",2014-08-07 22:45:00,63,"weekday",20,0,"22:45",0,"0"
"3615",2014-08-07 23:00:00,38,"weekday",26,0,"23:00",0,"0"
"3616",2014-08-07 23:15:00,31,"weekday",19,0,"23:15",0,"0"
"3617",2014-08-07 23:30:00,36,"weekday",26,0,"23:30",0,"0"
"3618",2014-08-07 23:45:00,25,"weekday",15,0,"23:45",0,"0"
"3619",2014-08-08 00:00:00,23,"weekday",6,0,"00:00",0,"0"
"3620",2014-08-08 00:15:00,14,"weekday",11,0,"00:15",0,"0"
"3621",2014-08-08 00:30:00,12,"weekday",7,0,"00:30",0,"0"
"3622",2014-08-08 00:45:00,12,"weekday",13,0,"00:45",0,"0"
"3623",2014-08-08 01:00:00,11,"weekday",2,0,"01:00",0,"0"
"3624",2014-08-08 01:15:00,6,"weekday",1,0,"01:15",0,"0"
"3625",2014-08-08 01:30:00,6,"weekday",9,0,"01:30",0,"0"
"3626",2014-08-08 01:45:00,6,"weekday",2,0,"01:45",0,"0"
"3627",2014-08-08 02:00:00,9,"weekday",2,0,"02:00",0,"0"
"3628",2014-08-08 02:15:00,8,"weekday",1,0,"02:15",0,"0"
"3629",2014-08-08 02:30:00,3,"weekday",5,0,"02:30",0,"0"
"3630",2014-08-08 02:45:00,9,"weekday",2,0,"02:45",0,"0"
"3631",2014-08-08 03:00:00,10,"weekday",47,0,"03:00",0,"0"
"3632",2014-08-08 03:15:00,8,"weekday",47,0,"03:15",0,"0"
"3633",2014-08-08 03:30:00,7,"weekday",47,0,"03:30",0,"0"
